City,Country,Latitude,Longitude,Year,Temperature,TempChange25y,TempStd,TempTrend
Belo Horizonte,Brazil,20.09S,44.36W,1927,21.13158333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1928,21.43225,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1929,21.12108333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1930,21.26675,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1931,20.993166666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1932,21.54083333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1933,20.4845,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1934,21.10825,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1935,21.27058333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1936,21.37216666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1937,21.04075,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1938,21.256833333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1939,21.38583333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1940,21.4675,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1941,21.48858333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1942,21.16,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1943,20.73658333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1944,21.099833333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1945,20.76633333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1946,21.54808333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1947,20.843666666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1948,21.1415,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1949,20.72583333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1950,21.114833333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1951,21.1295,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1952,21.138,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1953,21.16783333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1954,21.646083333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1955,20.946583333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1956,20.67158333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1957,20.961916666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1958,21.492500000000003,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1959,21.90275,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1960,21.025583333333334,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1961,21.6925,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1962,20.73658333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1963,21.951,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1964,20.73108333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1965,21.31925,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1966,21.40825,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1967,21.529,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1968,20.51125,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1969,21.662166666666668,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1970,21.42708333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1971,21.021166666666662,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1972,21.60608333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1973,21.868,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1974,21.136083333333332,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1975,20.925833333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1976,21.072416666666665,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1977,21.677000000000003,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1978,20.94233333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1979,20.872333333333334,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1980,21.62875,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1981,21.1895,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1982,21.49783333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1983,21.483666666666664,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1984,22.136916666666668,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1985,21.39425,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1986,21.83666666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1987,22.053833333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1988,21.627,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1989,21.13283333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1990,21.87666666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1991,21.42975,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1992,21.3545,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1993,21.94141666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1994,21.912916666666664,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1995,22.07166666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1996,21.56108333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1997,21.90516666666667,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1998,22.35225,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,1999,21.58983333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2000,21.694916666666668,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2001,22.1415,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2002,22.497333333333334,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2003,22.078916666666668,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2004,21.58858333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2005,22.054666666666662,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2006,21.817916666666665,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2007,22.18933333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2008,21.857916666666668,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2009,22.24875,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2010,22.116333333333333,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2011,21.7405,1.0437433333333352,0.503071577086316,Strong warming
Belo Horizonte,Brazil,20.09S,44.36W,2012,22.1615,1.0437433333333352,0.503071577086316,Strong warming
Berlin,Germany,52.24N,13.14E,1900,9.1615,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1901,8.581416666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1902,7.634250000000001,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1903,9.283166666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1904,9.151083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1905,8.89825,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1906,9.313583333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1907,8.5245,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1908,8.351416666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1909,8.160333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1910,9.331,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1911,9.890666666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1912,8.491999999999999,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1913,9.413,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1914,9.503333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1915,8.557166666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1916,9.296916666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1917,8.386916666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1918,9.419416666666669,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1919,8.0015,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1920,9.369083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1921,9.781833333333331,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1922,7.757083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1923,8.578166666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1924,8.298499999999999,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1925,9.32325,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1926,9.57425,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1927,8.724416666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1928,8.917333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1929,7.9925,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1930,9.48375,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1931,8.354083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1932,9.233833333333337,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1933,8.32025,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1934,10.692666666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1935,9.336833333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1936,9.301166666666669,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1937,9.412166666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1938,9.766833333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1939,9.322083333333332,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1940,7.038999999999999,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1941,7.617833333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1942,7.804749999999999,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1943,9.671,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1944,9.309083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1945,9.638666666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1946,9.122333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1947,8.787583333333332,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1948,9.96025,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1949,10.035333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1950,9.369416666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1951,9.724666666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1952,8.609166666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1953,10.132583333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1954,8.414583333333335,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1955,8.359,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1956,7.572583333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1957,9.46125,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1958,9.051083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1959,9.876416666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1960,9.221583333333331,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1961,9.812583333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1962,8.129583333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1963,8.116166666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1964,8.843166666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1965,8.334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1966,9.336833333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1967,10.083333333333332,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1968,9.280583333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1969,8.43175,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1970,8.427333333333335,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1971,9.542416666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1972,8.882583333333333,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1973,9.23875,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1974,9.89375,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1975,10.082416666666669,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1976,9.152083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1977,9.535916666666669,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1978,8.860333333333335,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1979,8.530416666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1980,8.26275,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1981,9.181,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1982,10.078166666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1983,10.211416666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1984,8.937083333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1985,8.460916666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1986,8.783166666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1987,8.090666666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1988,10.02325,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1989,10.720166666666666,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1990,10.710916666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1991,9.35825,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1992,10.3755,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1993,9.344583333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1994,10.430916666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1995,9.753333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1996,7.883166666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1997,9.725916666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1998,10.050833333333332,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,1999,10.583583333333335,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2000,10.963666666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2001,9.69025,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2002,10.264416666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2003,10.06575,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2004,9.822583333333332,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2005,9.919083333333337,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2006,10.545333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2007,10.883166666666668,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2008,10.65775,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2009,10.0625,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2010,8.606833333333332,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2011,10.556416666666667,1.193056666666667,0.8325249636898103,Moderate warming
Berlin,Germany,52.24N,13.14E,2012,9.964333333333334,1.193056666666667,0.8325249636898103,Moderate warming
Bogotá,Colombia,4.02N,74.73W,1900,20.135916666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1901,19.814916666666665,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1902,19.93725,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1903,19.941666666666663,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1904,19.4395,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1905,19.86283333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1906,19.844083333333334,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1907,19.45175,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1908,19.46875,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1909,19.330583333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1910,19.291083333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1911,19.665166666666668,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1912,19.99675,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1913,19.559916666666663,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1914,20.05425,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1915,20.301916666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1916,19.64075,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1917,19.16408333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1918,19.386916666666668,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1919,19.93225,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1920,19.839916666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1921,19.67158333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1922,19.82633333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1923,19.6385,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1924,19.80808333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1925,19.62066666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1926,20.33383333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1927,19.8255,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1928,19.86025,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1929,19.9315,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1930,20.03408333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1931,20.287916666666668,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1932,19.892916666666668,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1933,19.71441666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1934,19.618,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1935,19.819166666666668,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1936,20.131083333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1937,20.1045,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1938,19.8775,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1939,20.2,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1940,20.595166666666668,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1941,20.756916666666665,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1942,20.36158333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1943,19.740666666666662,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1944,19.982833333333332,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1945,20.202583333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1946,20.24041666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1947,20.323833333333337,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1948,20.40516666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1949,20.18075,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1950,19.81383333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1951,20.08308333333333,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1952,20.268416666666667,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1953,20.3855,0.9309566666666633,0.43897402512218303,Strong warming
Bogotá,Colombia,4.02N,74.73W,1954,19.95583333333333,0.9309566666666633,0.43897402512218303,Strong warming
